dictionary
"[id, longitude, latitude, time, NDSI_Snow_Cover, NDSI_Snow_Cover_Basic_QA, NDSI_Snow_Cover_Algorithm_Flags_QA, NDSI, Snow_Albedo_Daily_Tile, orbit_pnt, granule_pnt, NDSI_Snow_Cover_Class, Snow_Albedo_Daily_Tile_Class]"
"[2009_04_24, 161.93255890359526, -77.38761593868648, 1240531200000, null, null, null, null, null, null, null, null, null]"
"[2009_04_25, 161.93255890359526, -77.38761593868648, 1240617600000, null, null, null, null, null, null, null, null, null]"
"[2009_04_26, 161.93255890359526, -77.38761593868648, 1240704000000, null, null, null, null, null, null, null, null, null]"
"[2009_04_27, 161.93255890359526, -77.38761593868648, 1240790400000, null, null, null, null, null, null, null, null, null]"
"[2009_04_28, 161.93255890359526, -77.38761593868648, 1240876800000, null, null, null, null, null, null, null, null, null]"
"[2009_04_29, 161.93255890359526, -77.38761593868648, 1240963200000, null, null, null, null, null, null, null, null, null]"
"[2009_04_30, 161.93255890359526, -77.38761593868648, 1241049600000, null, null, null, null, null, null, null, null, null]"
"[2009_05_01, 161.93255890359526, -77.38761593868648, 1241136000000, null, null, null, null, null, null, null, null, null]"
"[2009_05_02, 161.93255890359526, -77.38761593868648, 1241222400000, null, null, null, null, null, null, null, null, null]"
"[2009_05_03, 161.93255890359526, -77.38761593868648, 1241308800000, null, null, null, null, null, null, null, null, null]"
"[2009_05_04, 161.93255890359526, -77.38761593868648, 1241395200000, null, null, null, null, null, null, null, null, null]"
"[2009_05_05, 161.93255890359526, -77.38761593868648, 1241481600000, null, null, null, null, null, null, null, null, null]"
"[2009_05_06, 161.93255890359526, -77.38761593868648, 1241568000000, null, null, null, null, null, null, null, null, null]"
"[2009_05_07, 161.93255890359526, -77.38761593868648, 1241654400000, null, null, null, null, null, null, null, null, null]"
"[2009_05_08, 161.93255890359526, -77.38761593868648, 1241740800000, null, null, null, null, null, null, null, null, null]"
"[2009_05_09, 161.93255890359526, -77.38761593868648, 1241827200000, null, null, null, null, null, null, null, null, null]"
"[2009_05_10, 161.93255890359526, -77.38761593868648, 1241913600000, null, null, null, null, null, null, null, null, null]"
"[2009_05_11, 161.93255890359526, -77.38761593868648, 1242000000000, null, null, null, null, null, null, null, null, null]"
"[2009_05_12, 161.93255890359526, -77.38761593868648, 1242086400000, null, null, null, null, null, null, null, null, null]"
"[2009_05_13, 161.93255890359526, -77.38761593868648, 1242172800000, null, null, null, null, null, null, null, null, null]"
"[2009_05_14, 161.93255890359526, -77.38761593868648, 1242259200000, null, null, null, null, null, null, null, null, null]"
"[2009_05_15, 161.93255890359526, -77.38761593868648, 1242345600000, null, null, null, null, null, null, null, null, null]"
"[2009_05_16, 161.93255890359526, -77.38761593868648, 1242432000000, null, null, null, null, null, null, null, null, null]"
"[2009_05_17, 161.93255890359526, -77.38761593868648, 1242518400000, null, null, null, null, null, null, null, null, null]"
"[2009_05_18, 161.93255890359526, -77.38761593868648, 1242604800000, null, null, null, null, null, null, null, null, null]"
"[2009_05_19, 161.93255890359526, -77.38761593868648, 1242691200000, null, null, null, null, null, null, null, null, null]"
"[2009_05_20, 161.93255890359526, -77.38761593868648, 1242777600000, null, null, null, null, null, null, null, null, null]"
"[2009_05_21, 161.93255890359526, -77.38761593868648, 1242864000000, null, null, null, null, null, null, null, null, null]"
"[2009_05_22, 161.93255890359526, -77.38761593868648, 1242950400000, null, null, null, null, null, null, null, null, null]"
"[2009_05_23, 161.93255890359526, -77.38761593868648, 1243036800000, null, null, null, null, null, null, null, null, null]"
"[2009_05_24, 161.93255890359526, -77.38761593868648, 1243123200000, null, null, null, null, null, null, null, null, null]"
"[2009_05_25, 161.93255890359526, -77.38761593868648, 1243209600000, null, null, null, null, null, null, null, null, null]"
"[2009_05_26, 161.93255890359526, -77.38761593868648, 1243296000000, null, null, null, null, null, null, null, null, null]"
"[2009_05_27, 161.93255890359526, -77.38761593868648, 1243382400000, null, null, null, null, null, null, null, null, null]"
"[2009_05_28, 161.93255890359526, -77.38761593868648, 1243468800000, null, null, null, null, null, null, null, null, null]"
"[2009_05_29, 161.93255890359526, -77.38761593868648, 1243555200000, null, null, null, null, null, null, null, null, null]"
"[2009_05_30, 161.93255890359526, -77.38761593868648, 1243641600000, null, null, null, null, null, null, null, null, null]"
"[2009_05_31, 161.93255890359526, -77.38761593868648, 1243728000000, null, null, null, null, null, null, null, null, null]"
"[2009_06_01, 161.93255890359526, -77.38761593868648, 1243814400000, null, null, null, null, null, null, null, null, null]"
"[2009_06_02, 161.93255890359526, -77.38761593868648, 1243900800000, null, null, null, null, null, null, null, null, null]"
"[2009_06_03, 161.93255890359526, -77.38761593868648, 1243987200000, null, null, null, null, null, null, null, null, null]"
"[2009_06_04, 161.93255890359526, -77.38761593868648, 1244073600000, null, null, null, null, null, null, null, null, null]"
"[2009_06_05, 161.93255890359526, -77.38761593868648, 1244160000000, null, null, null, null, null, null, null, null, null]"
"[2009_06_06, 161.93255890359526, -77.38761593868648, 1244246400000, null, null, null, null, null, null, null, null, null]"
"[2009_06_07, 161.93255890359526, -77.38761593868648, 1244332800000, null, null, null, null, null, null, null, null, null]"
"[2009_06_08, 161.93255890359526, -77.38761593868648, 1244419200000, null, null, null, null, null, null, null, null, null]"
"[2009_06_09, 161.93255890359526, -77.38761593868648, 1244505600000, null, null, null, null, null, null, null, null, null]"
"[2009_06_10, 161.93255890359526, -77.38761593868648, 1244592000000, null, null, null, null, null, null, null, null, null]"
"[2009_06_11, 161.93255890359526, -77.38761593868648, 1244678400000, null, null, null, null, null, null, null, null, null]"
"[2009_06_12, 161.93255890359526, -77.38761593868648, 1244764800000, null, null, null, null, null, null, null, null, null]"
"[2009_06_13, 161.93255890359526, -77.38761593868648, 1244851200000, null, null, null, null, null, null, null, null, null]"
"[2009_06_14, 161.93255890359526, -77.38761593868648, 1244937600000, null, null, null, null, null, null, null, null, null]"
"[2009_06_15, 161.93255890359526, -77.38761593868648, 1245024000000, null, null, null, null, null, null, null, null, null]"
"[2009_06_16, 161.93255890359526, -77.38761593868648, 1245110400000, null, null, null, null, null, null, null, null, null]"
"[2009_06_17, 161.93255890359526, -77.38761593868648, 1245196800000, null, null, null, null, null, null, null, null, null]"
"[2009_06_18, 161.93255890359526, -77.38761593868648, 1245283200000, null, null, null, null, null, null, null, null, null]"
"[2009_06_19, 161.93255890359526, -77.38761593868648, 1245369600000, null, null, null, null, null, null, null, null, null]"
"[2009_06_20, 161.93255890359526, -77.38761593868648, 1245456000000, null, null, null, null, null, null, null, null, null]"
"[2009_06_21, 161.93255890359526, -77.38761593868648, 1245542400000, null, null, null, null, null, null, null, null, null]"
"[2009_06_22, 161.93255890359526, -77.38761593868648, 1245628800000, null, null, null, null, null, null, null, null, null]"
"[2009_06_23, 161.93255890359526, -77.38761593868648, 1245715200000, null, null, null, null, null, null, null, null, null]"
"[2009_06_24, 161.93255890359526, -77.38761593868648, 1245801600000, null, null, null, null, null, null, null, null, null]"
"[2009_06_25, 161.93255890359526, -77.38761593868648, 1245888000000, null, null, null, null, null, null, null, null, null]"
"[2009_06_26, 161.93255890359526, -77.38761593868648, 1245974400000, null, null, null, null, null, null, null, null, null]"
"[2009_06_27, 161.93255890359526, -77.38761593868648, 1246060800000, null, null, null, null, null, null, null, null, null]"
"[2009_06_28, 161.93255890359526, -77.38761593868648, 1246147200000, null, null, null, null, null, null, null, null, null]"
"[2009_06_29, 161.93255890359526, -77.38761593868648, 1246233600000, null, null, null, null, null, null, null, null, null]"
"[2009_06_30, 161.93255890359526, -77.38761593868648, 1246320000000, null, null, null, null, null, null, null, null, null]"
"[2009_07_01, 161.93255890359526, -77.38761593868648, 1246406400000, null, null, null, null, null, null, null, null, null]"
"[2009_07_02, 161.93255890359526, -77.38761593868648, 1246492800000, null, null, null, null, null, null, null, null, null]"
"[2009_07_03, 161.93255890359526, -77.38761593868648, 1246579200000, null, null, null, null, null, null, null, null, null]"
"[2009_07_04, 161.93255890359526, -77.38761593868648, 1246665600000, null, null, null, null, null, null, null, null, null]"
"[2009_07_05, 161.93255890359526, -77.38761593868648, 1246752000000, null, null, null, null, null, null, null, null, null]"
"[2009_07_06, 161.93255890359526, -77.38761593868648, 1246838400000, null, null, null, null, null, null, null, null, null]"
"[2009_07_07, 161.93255890359526, -77.38761593868648, 1246924800000, null, null, null, null, null, null, null, null, null]"
"[2009_07_08, 161.93255890359526, -77.38761593868648, 1247011200000, null, null, null, null, null, null, null, null, null]"
"[2009_07_09, 161.93255890359526, -77.38761593868648, 1247097600000, null, null, null, null, null, null, null, null, null]"
"[2009_07_10, 161.93255890359526, -77.38761593868648, 1247184000000, null, null, null, null, null, null, null, null, null]"
"[2009_07_11, 161.93255890359526, -77.38761593868648, 1247270400000, null, null, null, null, null, null, null, null, null]"
"[2009_07_12, 161.93255890359526, -77.38761593868648, 1247356800000, null, null, null, null, null, null, null, null, null]"
"[2009_07_13, 161.93255890359526, -77.38761593868648, 1247443200000, null, null, null, null, null, null, null, null, null]"
"[2009_07_14, 161.93255890359526, -77.38761593868648, 1247529600000, null, null, null, null, null, null, null, null, null]"
"[2009_07_15, 161.93255890359526, -77.38761593868648, 1247616000000, null, null, null, null, null, null, null, null, null]"
"[2009_07_16, 161.93255890359526, -77.38761593868648, 1247702400000, null, null, null, null, null, null, null, null, null]"
"[2009_07_17, 161.93255890359526, -77.38761593868648, 1247788800000, null, null, null, null, null, null, null, null, null]"
"[2009_07_18, 161.93255890359526, -77.38761593868648, 1247875200000, null, null, null, null, null, null, null, null, null]"
"[2009_07_19, 161.93255890359526, -77.38761593868648, 1247961600000, null, null, null, null, null, null, null, null, null]"
"[2009_07_20, 161.93255890359526, -77.38761593868648, 1248048000000, null, null, null, null, null, null, null, null, null]"
"[2009_07_21, 161.93255890359526, -77.38761593868648, 1248134400000, null, null, null, null, null, null, null, null, null]"
"[2009_07_22, 161.93255890359526, -77.38761593868648, 1248220800000, null, null, null, null, null, null, null, null, null]"
"[2009_07_23, 161.93255890359526, -77.38761593868648, 1248307200000, null, null, null, null, null, null, null, null, null]"
"[2009_07_24, 161.93255890359526, -77.38761593868648, 1248393600000, null, null, null, null, null, null, null, null, null]"
"[2009_07_25, 161.93255890359526, -77.38761593868648, 1248480000000, null, null, null, null, null, null, null, null, null]"
"[2009_07_26, 161.93255890359526, -77.38761593868648, 1248566400000, null, null, null, null, null, null, null, null, null]"
"[2009_07_27, 161.93255890359526, -77.38761593868648, 1248652800000, null, null, null, null, null, null, null, null, null]"
"[2009_07_28, 161.93255890359526, -77.38761593868648, 1248739200000, null, null, null, null, null, null, null, null, null]"
"[2009_07_29, 161.93255890359526, -77.38761593868648, 1248825600000, null, null, null, null, null, null, null, null, null]"
"[2009_07_30, 161.93255890359526, -77.38761593868648, 1248912000000, null, null, null, null, null, null, null, null, null]"
"[2009_07_31, 161.93255890359526, -77.38761593868648, 1248998400000, null, null, null, null, null, null, null, null, null]"
"[2009_08_01, 161.93255890359526, -77.38761593868648, 1249084800000, null, null, null, null, null, null, null, null, null]"
"[2009_08_02, 161.93255890359526, -77.38761593868648, 1249171200000, null, null, null, null, null, null, null, null, null]"
"[2009_08_03, 161.93255890359526, -77.38761593868648, 1249257600000, null, null, null, null, null, null, null, null, null]"
"[2009_08_04, 161.93255890359526, -77.38761593868648, 1249344000000, null, null, null, null, null, null, null, null, null]"
"[2009_08_05, 161.93255890359526, -77.38761593868648, 1249430400000, null, null, null, null, null, null, null, null, null]"
"[2009_08_06, 161.93255890359526, -77.38761593868648, 1249516800000, null, null, null, null, null, null, null, null, null]"
"[2009_08_07, 161.93255890359526, -77.38761593868648, 1249603200000, null, null, null, null, null, null, null, null, null]"
"[2009_08_08, 161.93255890359526, -77.38761593868648, 1249689600000, null, null, null, null, null, null, null, null, null]"
"[2009_08_09, 161.93255890359526, -77.38761593868648, 1249776000000, null, null, null, null, null, null, null, null, null]"
"[2009_08_10, 161.93255890359526, -77.38761593868648, 1249862400000, null, null, null, null, null, null, null, null, null]"
"[2009_08_11, 161.93255890359526, -77.38761593868648, 1249948800000, null, null, null, null, null, null, null, null, null]"
"[2009_08_12, 161.93255890359526, -77.38761593868648, 1250035200000, null, null, null, null, null, null, null, null, null]"
"[2009_08_13, 161.93255890359526, -77.38761593868648, 1250121600000, null, null, null, null, null, null, null, null, null]"
"[2009_08_14, 161.93255890359526, -77.38761593868648, 1250208000000, null, null, null, null, null, null, null, null, null]"
"[2009_08_15, 161.93255890359526, -77.38761593868648, 1250294400000, null, null, null, null, null, null, null, null, null]"
"[2009_08_16, 161.93255890359526, -77.38761593868648, 1250380800000, null, null, null, null, null, null, null, null, null]"
"[2009_08_17, 161.93255890359526, -77.38761593868648, 1250467200000, null, null, null, null, null, null, null, null, null]"
"[2009_08_18, 161.93255890359526, -77.38761593868648, 1250553600000, null, null, null, null, null, null, null, null, null]"
"[2009_08_19, 161.93255890359526, -77.38761593868648, 1250640000000, null, null, null, null, null, null, null, null, null]"
"[2009_08_20, 161.93255890359526, -77.38761593868648, 1250726400000, null, null, null, null, null, null, null, null, null]"
"[2009_08_21, 161.93255890359526, -77.38761593868648, 1250812800000, null, null, null, null, null, null, null, null, null]"
"[2009_08_22, 161.93255890359526, -77.38761593868648, 1250899200000, null, null, null, null, null, null, null, null, null]"
"[2009_08_23, 161.93255890359526, -77.38761593868648, 1250985600000, null, null, null, null, null, null, null, null, null]"
"[2009_08_24, 161.93255890359526, -77.38761593868648, 1251072000000, null, null, null, null, null, null, null, null, null]"
"[2009_08_25, 161.93255890359526, -77.38761593868648, 1251158400000, null, null, null, null, null, null, null, null, null]"
"[2009_08_26, 161.93255890359526, -77.38761593868648, 1251244800000, null, null, null, null, null, null, null, null, null]"
"[2009_08_27, 161.93255890359526, -77.38761593868648, 1251331200000, null, null, null, null, null, null, null, null, null]"
"[2009_08_28, 161.93255890359526, -77.38761593868648, 1251417600000, null, null, null, null, null, null, null, null, null]"
"[2009_08_29, 161.93255890359526, -77.38761593868648, 1251504000000, null, 211, 211, null, null, 4, 6, 211, 111]"
"[2009_08_30, 161.93255890359526, -77.38761593868648, 1251590400000, null, 211, 211, null, null, 3, 4, 211, 111]"
"[2009_08_31, 161.93255890359526, -77.38761593868648, 1251676800000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2009_09_01, 161.93255890359526, -77.38761593868648, 1251763200000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2009_09_02, 161.93255890359526, -77.38761593868648, 1251849600000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2009_09_03, 161.93255890359526, -77.38761593868648, 1251936000000, null, 211, 211, null, null, 4, 6, 211, 111]"
"[2009_09_04, 161.93255890359526, -77.38761593868648, 1252022400000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2009_09_05, 161.93255890359526, -77.38761593868648, 1252108800000, 88, 2, 128, 8839, 42, 5, 6, null, null]"
"[2009_09_06, 161.93255890359526, -77.38761593868648, 1252195200000, null, 211, 211, null, null, 3, 4, 211, 111]"
"[2009_09_07, 161.93255890359526, -77.38761593868648, 1252281600000, 85, 2, 128, 8518, 39, 5, 6, null, null]"
"[2009_09_08, 161.93255890359526, -77.38761593868648, 1252368000000, null, 211, 211, null, null, 3, 5, 211, 111]"
"[2009_09_09, 161.93255890359526, -77.38761593868648, 1252454400000, 90, 2, 128, 9038, 38, 4, 6, null, null]"
"[2009_09_10, 161.93255890359526, -77.38761593868648, 1252540800000, 57, 2, 128, 5734, 43, 6, 7, null, null]"
"[2009_09_11, 161.93255890359526, -77.38761593868648, 1252627200000, 89, 2, 128, 8969, 40, 5, 5, null, null]"
"[2009_09_12, 161.93255890359526, -77.38761593868648, 1252713600000, null, 2, 128, 2783, null, 6, 8, 250, 150]"
"[2009_09_13, 161.93255890359526, -77.38761593868648, 1252800000000, 70, 2, 128, 7057, 58, 5, 6, null, null]"
"[2009_09_14, 161.93255890359526, -77.38761593868648, 1252886400000, 91, 2, 128, 9115, 52, 5, 6, null, null]"
"[2009_09_15, 161.93255890359526, -77.38761593868648, 1252972800000, 88, 2, 128, 8807, 36, 5, 6, null, null]"
"[2009_09_16, 161.93255890359526, -77.38761593868648, 1253059200000, 85, 2, 128, 8523, 50, 6, 7, null, null]"
"[2009_09_17, 161.93255890359526, -77.38761593868648, 1253145600000, 88, 2, 128, 8864, 38, 5, 7, null, null]"
"[2009_09_18, 161.93255890359526, -77.38761593868648, 1253232000000, 88, 2, 128, 8872, 61, 6, 7, null, null]"
"[2009_09_19, 161.93255890359526, -77.38761593868648, 1253318400000, 86, 2, 128, 8637, 49, 5, 7, null, null]"
"[2009_09_20, 161.93255890359526, -77.38761593868648, 1253404800000, 84, 2, 128, 8485, 73, 5, 6, null, null]"
"[2009_09_21, 161.93255890359526, -77.38761593868648, 1253491200000, 81, 2, 128, 8133, 74, 5, 7, null, null]"
"[2009_09_22, 161.93255890359526, -77.38761593868648, 1253577600000, 79, 2, 128, 7985, 86, 5, 7, null, null]"
"[2009_09_23, 161.93255890359526, -77.38761593868648, 1253664000000, 80, 2, 128, 8009, 76, 6, 9, null, null]"
"[2009_09_24, 161.93255890359526, -77.38761593868648, 1253750400000, 83, 2, 128, 8344, 78, 5, 7, null, null]"
"[2009_09_25, 161.93255890359526, -77.38761593868648, 1253836800000, 78, 2, 128, 7890, 82, 6, 8, null, null]"
"[2009_09_26, 161.93255890359526, -77.38761593868648, 1253923200000, 82, 2, 128, 8256, 85, 5, 7, null, null]"
"[2009_09_27, 161.93255890359526, -77.38761593868648, 1254009600000, 80, 2, 128, 8065, 93, 5, 6, null, null]"
"[2009_09_28, 161.93255890359526, -77.38761593868648, 1254096000000, 83, 2, 128, 8364, 81, 5, 7, null, null]"
"[2009_09_29, 161.93255890359526, -77.38761593868648, 1254182400000, 49, 2, 128, 4969, 89, 5, 7, null, null]"
"[2009_09_30, 161.93255890359526, -77.38761593868648, 1254268800000, 38, 2, 144, 3803, 100, 6, 9, null, null]"
"[2009_10_01, 161.93255890359526, -77.38761593868648, 1254355200000, 46, 2, 128, 4665, 77, 5, 7, null, null]"
"[2009_10_02, 161.93255890359526, -77.38761593868648, 1254441600000, 50, 2, 128, 5024, 93, 7, 8, null, null]"
"[2009_10_03, 161.93255890359526, -77.38761593868648, 1254528000000, 57, 2, 128, 5711, 77, 6, 7, null, null]"
"[2009_10_04, 161.93255890359526, -77.38761593868648, 1254614400000, 36, 2, 128, 3608, 86, 7, 9, null, null]"
"[2009_10_05, 161.93255890359526, -77.38761593868648, 1254700800000, 51, 2, 128, 5101, 87, 6, 8, null, null]"
"[2009_10_06, 161.93255890359526, -77.38761593868648, 1254787200000, 57, 2, 128, 5694, 94, 6, 8, null, null]"
"[2009_10_07, 161.93255890359526, -77.38761593868648, 1254873600000, 59, 2, 128, 5939, 94, 5, 7, null, null]"
"[2009_10_08, 161.93255890359526, -77.38761593868648, 1254960000000, 61, 2, 128, 6080, 97, 5, 7, null, null]"
"[2009_10_09, 161.93255890359526, -77.38761593868648, 1255046400000, 61, 2, 128, 6159, 90, 8, 12, null, null]"
"[2009_10_10, 161.93255890359526, -77.38761593868648, 1255132800000, 29, 2, 128, 3124, 88, 6, 10, 250, 150]"
"[2009_10_11, 161.93255890359526, -77.38761593868648, 1255219200000, null, 2, 128, 5227, null, 8, 11, 250, 150]"
"[2009_10_12, 161.93255890359526, -77.38761593868648, 1255305600000, 78, 2, 128, 7821, 88, 6, 9, null, null]"
"[2009_10_13, 161.93255890359526, -77.38761593868648, 1255392000000, 65, 2, 128, 6573, 80, 5, 7, null, null]"
"[2009_10_14, 161.93255890359526, -77.38761593868648, 1255478400000, 78, 2, 128, 7817, 85, 7, 11, null, null]"
"[2009_10_15, 161.93255890359526, -77.38761593868648, 1255564800000, 76, 2, 128, 7675, 88, 7, 11, null, null]"
"[2009_10_16, 161.93255890359526, -77.38761593868648, 1255651200000, 78, 2, 128, 7860, 69, 7, 10, null, null]"
"[2009_10_17, 161.93255890359526, -77.38761593868648, 1255737600000, 65, 2, 128, 6581, 64, 7, 10, null, null]"
"[2009_10_18, 161.93255890359526, -77.38761593868648, 1255824000000, 79, 2, 128, 7768, 82, 9, 13, 250, 150]"
"[2009_10_19, 161.93255890359526, -77.38761593868648, 1255910400000, 80, 2, 128, 8042, 87, 7, 10, null, null]"
"[2009_10_20, 161.93255890359526, -77.38761593868648, 1255996800000, 58, 2, 128, 5865, 69, 9, 12, null, null]"
"[2009_10_21, 161.93255890359526, -77.38761593868648, 1256083200000, null, 2, 128, 5846, null, 8, 11, 250, 150]"
"[2009_10_22, 161.93255890359526, -77.38761593868648, 1256169600000, 71, 2, 128, 7160, 93, 8, 11, null, null]"
"[2009_10_23, 161.93255890359526, -77.38761593868648, 1256256000000, 72, 2, 128, 6755, 49, 8, 11, 250, 150]"
"[2009_10_24, 161.93255890359526, -77.38761593868648, 1256342400000, null, 2, 128, 1640, null, 10, 14, 250, 150]"
"[2009_10_25, 161.93255890359526, -77.38761593868648, 1256428800000, 53, 0, 0, 5325, 83, 11, 16, null, null]"
"[2009_10_26, 161.93255890359526, -77.38761593868648, 1256515200000, 59, 2, 128, 5990, 93, 9, 14, null, null]"
"[2009_10_27, 161.93255890359526, -77.38761593868648, 1256601600000, 56, 0, 0, 5616, 88, 11, 16, null, null]"
"[2009_10_28, 161.93255890359526, -77.38761593868648, 1256688000000, 64, 2, 128, 6174, 78, 9, 14, 250, 150]"
"[2009_10_29, 161.93255890359526, -77.38761593868648, 1256774400000, 80, 0, 0, 8031, 78, 10, 14, null, null]"
"[2009_10_30, 161.93255890359526, -77.38761593868648, 1256860800000, 76, 2, 128, 7657, 78, 9, 13, null, null]"
"[2009_10_31, 161.93255890359526, -77.38761593868648, 1256947200000, 67, 0, 0, 6759, 57, 10, 15, null, null]"
"[2009_11_01, 161.93255890359526, -77.38761593868648, 1257033600000, null, 0, 0, 6366, null, 10, 15, 250, 150]"
"[2009_11_02, 161.93255890359526, -77.38761593868648, 1257120000000, 81, 0, 0, 8085, 79, 10, 15, null, null]"
"[2009_11_03, 161.93255890359526, -77.38761593868648, 1257206400000, 80, 0, 0, 8042, 73, 11, 16, null, null]"
"[2009_11_04, 161.93255890359526, -77.38761593868648, 1257292800000, 78, 0, 0, 7801, 73, 9, 14, null, null]"
"[2009_11_05, 161.93255890359526, -77.38761593868648, 1257379200000, 80, 0, 0, 7898, 72, 11, 16, 250, 150]"
"[2009_11_06, 161.93255890359526, -77.38761593868648, 1257465600000, 81, 0, 0, 7746, 76, 9, 14, 250, 150]"
"[2009_11_07, 161.93255890359526, -77.38761593868648, 1257552000000, null, 0, 0, 1948, null, 10, 15, 250, 150]"
"[2009_11_08, 161.93255890359526, -77.38761593868648, 1257638400000, 69, 0, 0, 6979, 86, 9, 13, null, null]"
"[2009_11_09, 161.93255890359526, -77.38761593868648, 1257724800000, 74, 0, 0, 7402, 83, 10, 17, null, null]"
"[2009_11_10, 161.93255890359526, -77.38761593868648, 1257811200000, 38, 0, 16, 3787, 70, 11, 18, null, null]"
"[2009_11_11, 161.93255890359526, -77.38761593868648, 1257897600000, 59, 0, 0, 5859, 66, 9, 15, 250, 150]"
"[2009_11_12, 161.93255890359526, -77.38761593868648, 1257984000000, null, 0, 0, 4938, null, 11, 18, 250, 150]"
"[2009_11_13, 161.93255890359526, -77.38761593868648, 1258070400000, null, 0, 0, 3878, null, 9, 15, 250, 150]"
"[2009_11_14, 161.93255890359526, -77.38761593868648, 1258156800000, null, 0, 0, 4061, null, 10, 16, 250, 150]"
"[2009_11_15, 161.93255890359526, -77.38761593868648, 1258243200000, 79, 0, 0, 7923, 74, 9, 16, null, null]"
"[2009_11_16, 161.93255890359526, -77.38761593868648, 1258329600000, 79, 0, 0, 7960, 66, 9, 14, null, null]"
"[2009_11_17, 161.93255890359526, -77.38761593868648, 1258416000000, 83, 0, 0, 7902, 67, 10, 16, 250, 150]"
"[2009_11_18, 161.93255890359526, -77.38761593868648, 1258502400000, 82, 0, 0, 8262, 68, 10, 14, null, null]"
"[2009_11_19, 161.93255890359526, -77.38761593868648, 1258588800000, 80, 0, 0, 7999, 63, 11, 17, null, null]"
"[2009_11_20, 161.93255890359526, -77.38761593868648, 1258675200000, null, 0, 0, 1200, null, 9, 15, 250, 150]"
"[2009_11_21, 161.93255890359526, -77.38761593868648, 1258761600000, 44, 0, 0, 4438, 55, 11, 17, null, null]"
"[2009_11_22, 161.93255890359526, -77.38761593868648, 1258848000000, 74, 0, 0, 7464, 59, 9, 15, null, null]"
"[2009_11_23, 161.93255890359526, -77.38761593868648, 1258934400000, null, 0, 0, 4927, null, 10, 16, 250, 150]"
"[2009_11_24, 161.93255890359526, -77.38761593868648, 1259020800000, 59, 0, 0, 5907, 67, 9, 14, null, null]"
"[2009_11_25, 161.93255890359526, -77.38761593868648, 1259107200000, 75, 0, 0, 7534, 70, 10, 18, null, null]"
"[2009_11_26, 161.93255890359526, -77.38761593868648, 1259193600000, null, 0, 0, 5115, null, 11, 18, 250, 150]"
"[2009_11_27, 161.93255890359526, -77.38761593868648, 1259280000000, 80, 0, 0, 7999, 57, 9, 16, null, null]"
"[2009_11_28, 161.93255890359526, -77.38761593868648, 1259366400000, 84, 1, 0, 8411, 55, 11, 19, null, null]"
"[2009_11_29, 161.93255890359526, -77.38761593868648, 1259452800000, 79, 1, 0, 7982, 53, 9, 16, null, null]"
"[2009_11_30, 161.93255890359526, -77.38761593868648, 1259539200000, 75, 0, 0, 7525, 50, 10, 16, null, null]"
"[2009_12_01, 161.93255890359526, -77.38761593868648, 1259625600000, 67, 0, 0, 6076, 48, 9, 15, 250, 150]"
"[2009_12_02, 161.93255890359526, -77.38761593868648, 1259712000000, 84, 1, 0, 8496, 50, 10, 16, null, null]"
"[2009_12_03, 161.93255890359526, -77.38761593868648, 1259798400000, 72, 0, 0, 7236, 47, 10, 16, null, null]"
"[2009_12_04, 161.93255890359526, -77.38761593868648, 1259884800000, 70, 0, 0, 5744, 48, 10, 14, 250, 150]"
"[2009_12_05, 161.93255890359526, -77.38761593868648, 1259971200000, 83, 1, 0, 8346, 42, 11, 17, null, null]"
"[2009_12_06, 161.93255890359526, -77.38761593868648, 1260057600000, null, 0, 0, 2077, null, 9, 15, 250, 150]"
"[2009_12_07, 161.93255890359526, -77.38761593868648, 1260144000000, null, 0, 0, 309, null, 11, 18, 250, 150]"
"[2009_12_08, 161.93255890359526, -77.38761593868648, 1260230400000, null, 0, 0, 2993, null, 9, 14, 250, 150]"
"[2009_12_09, 161.93255890359526, -77.38761593868648, 1260316800000, null, 0, 0, 261, null, 10, 16, 250, 150]"
"[2009_12_10, 161.93255890359526, -77.38761593868648, 1260403200000, null, 0, 0, 372, null, 10, 17, 250, 150]"
"[2009_12_11, 161.93255890359526, -77.38761593868648, 1260489600000, null, 0, 0, 1783, null, 10, 18, 250, 150]"
"[2009_12_12, 161.93255890359526, -77.38761593868648, 1260576000000, null, 0, 0, 2891, null, 11, 18, 250, 150]"
"[2009_12_13, 161.93255890359526, -77.38761593868648, 1260662400000, 80, 1, 0, 8095, 39, 9, 16, null, null]"
"[2009_12_14, 161.93255890359526, -77.38761593868648, 1260748800000, 82, 1, 0, 8201, 37, 11, 19, null, null]"
"[2009_12_15, 161.93255890359526, -77.38761593868648, 1260835200000, 79, 1, 0, 7907, 39, 9, 16, null, null]"
"[2009_12_16, 161.93255890359526, -77.38761593868648, 1260921600000, 79, 1, 0, 7939, 33, 10, 16, null, null]"
"[2009_12_17, 161.93255890359526, -77.38761593868648, 1261008000000, 84, 1, 0, 8476, 39, 9, 16, null, null]"
"[2009_12_18, 161.93255890359526, -77.38761593868648, 1261094400000, null, 0, 0, 1127, null, 10, 16, 250, 150]"
